pos,county,state,pc_income,medhouse_inc,medfam_inc,pop,households,exp_rate,NE_dum,MW_dum,W_dum,S_dum,white_only_total,black_only_total,amer_indian_alaskanative_only_total,asian_only_total,pacisland_only_total,other_only_total,two_or_more_races_total,not_hislat_total,hislat_total,total_pop,whiteonly_pct,blackonly_pct,indianonly_pct,asianonly_pct,pacislandonly_pct,otheronly_pct,twoplusonly_pct,hislatonly_pct
31,Montgomery,Pennsylvania,41472.0,79183.0,99587.0,804621.0,307488.0,0.07918039868746034,1,0,0,0,652245.0,74569.0,1044.0,61405.0,265.0,11030.0,20743.0,780139.0,41162.0,821301.0,0.7941607279182663,0.0907937528384843,0.0012711539374723761,0.07476552445449354,0.0003226588059676051,0.013429911810651637,0.02525627023466427,0.05011804441976815
32,Williamson,Tennessee,41292.0,89779.0,104796.0,188935.0,66364.0,0.0808317105432584,0,0,0,1,195112.0,9305.0,424.0,9057.0,56.0,709.0,3985.0,208291.0,10357.0,218648.0,0.892356664593319,0.04255698657202444,0.0019391899308477552,0.041422743404924814,0.00025611942482894884,0.0032426548607807984,0.018225641213274305,0.04736837290988255
33,San Miguel,Colorado,40827.0,63594.0,77708.0,7496.0,3234.0,0.0390118300553783,0,0,1,0,7617.0,16.0,42.0,101.0,0.0,60.0,132.0,7148.0,820.0,7968.0,0.9559487951807228,0.002008032128514056,0.005271084337349397,0.01267570281124498,0.0,0.007530120481927711,0.016566265060240965,0.10291164658634538
34,Anne Arundel,Maryland,40415.0,87430.0,101268.0,544426.0,199904.0,0.09250021553286082,0,0,0,1,416185.0,93526.0,997.0,21314.0,369.0,13315.0,21990.0,525056.0,42640.0,567696.0,0.7331124404610918,0.16474662495420084,0.0017562216397508526,0.03754474225641893,0.0006499957723852202,0.02345445449677292,0.03873552041937939,0.07511062258673656
35,Putnam,New York,40309.0,95117.0,109188.0,99718.0,34496.0,0.05714496923502579,1,0,0,0,86904.0,2881.0,205.0,2019.0,24.0,4834.0,2203.0,84875.0,14195.0,99070.0,0.8771979408499041,0.029080448167962045,0.002069243968910871,0.020379529625517312,0.0002422529524578581,0.04879378217422025,0.022236802261027557,0.14328252750580397
36,Newport,Rhode Island,40293.0,71713.0,88962.0,82545.0,34774.0,0.03338776075135208,1,0,0,0,74452.0,3084.0,354.0,1632.0,202.0,984.0,2367.0,78382.0,4693.0,83075.0,0.8962022269034006,0.03712308155281372,0.0042612097502256994,0.01964489918748119,0.0024315377670779416,0.011844718627746012,0.02849232621125489,0.05649112247968703
37,Delaware,Ohio,40189.0,89757.0,103564.0,178139.0,64208.0,0.059143125522378576,0,1,0,0,172894.0,6551.0,198.0,11579.0,63.0,814.0,4909.0,192026.0,4982.0,197008.0,0.8775988792333306,0.03325245675302526,0.001005035328514578,0.058774262974092426,0.0003197839681637294,0.004131811906115487,0.0249177698367579,0.025288313164947618
38,Middlesex,Connecticut,39992.0,76994.0,98501.0,165690.0,66141.0,0.06087323818568175,1,0,0,0,144844.0,8654.0,264.0,5020.0,8.0,1321.0,3257.0,153533.0,9835.0,163368.0,0.8866118211644876,0.05297243034131531,0.0016159835463493463,0.03072817197982469,4.896919837422261e-05,0.008086038881543509,0.01993658488810538,0.060201508251309925
39,King,Washington,39911.0,71811.0,92510.0,1974567.0,802606.0,0.07938630445680467,0,0,1,0,1404974.0,136054.0,13743.0,370908.0,16779.0,84956.0,135843.0,1956522.0,206735.0,2163257.0,0.6494716069334342,0.06289312827833217,0.006352920619232943,0.17145813003263136,0.007756359970174602,0.0392722639982212,0.06279559016797356,0.09556654618475752
40,Fauquier,Virginia,39600.0,88409.0,103556.0,66015.0,23130.0,0.05009316175256242,0,0,0,1,60069.0,5054.0,254.0,1001.0,27.0,467.0,2243.0,63617.0,5498.0,69115.0,0.8691166895753455,0.07312450264052665,0.0036750343630181583,0.014483107863705418,0.0003906532590609853,0.006756854517832598,0.03245315778051074,0.0795485784561962
41,Hamilton,Indiana,39521.0,82468.0,99768.0,282977.0,103234.0,0.07814969835106313,0,1,0,0,275246.0,11845.0,386.0,18210.0,95.0,2096.0,8217.0,303815.0,12280.0,316095.0,0.8707698634904064,0.0374729116246698,0.0012211518689001725,0.05760926303801073,0.0003005425584080735,0.006630917920245496,0.02599534949935937,0.03884908018159098
42,Eagle,Colorado,39497.0,74456.0,86167.0,52151.0,17966.0,0.06472399421378006,0,0,1,0,48258.0,525.0,155.0,424.0,43.0,3968.0,984.0,38217.0,16140.0,54357.0,0.8877973398090402,0.009658369667200177,0.0028515186636495758,0.007800283312176905,0.0007910664679802049,0.07299887778942915,0.01810254429052376,0.29692587891163974
44,Bristol,Rhode Island,38893.0,71238.0,93131.0,49426.0,19174.0,0.03905817142974724,1,0,0,0,46295.0,695.0,43.0,996.0,0.0,174.0,697.0,47479.0,1421.0,48900.0,0.9467280163599182,0.014212678936605317,0.0008793456032719836,0.020368098159509202,0.0,0.003558282208588957,0.01425357873210634,0.029059304703476483
45,Johnson,Kansas,38827.0,74717.0,92512.0,552947.0,216304.0,0.07326548569971368,0,1,0,0,505128.0,27360.0,1517.0,28749.0,245.0,5541.0,16962.0,541446.0,44056.0,585502.0,0.8627263442311043,0.046729131582812694,0.0025909390574242273,0.04910145481996646,0.0004184443434864441,0.00946367390717709,0.02897001205802884,0.07524483263934197
46,Clarke,Virginia,38748.0,77597.0,95654.0,14191.0,5580.0,0.05436620855220452,0,0,0,1,12902.0,687.0,6.0,109.0,0.0,208.0,453.0,13617.0,748.0,14365.0,0.8981552384267316,0.04782457361642882,0.00041768186564566657,0.007587887225896275,0.0,0.014479638009049774,0.03153498085624783,0.05207100591715976
47,Williams,North Dakota,38738.0,76210.0,86285.0,25024.0,10411.0,0.03081993869457744,0,1,0,0,28315.0,1243.0,1010.0,220.0,17.0,1536.0,1720.0,31755.0,2306.0,34061.0,0.8313026628695576,0.03649335016587887,0.029652681952966737,0.006459000029359091,0.0004991045477232025,0.04509556384134347,0.05049763659317107,0.06770206394410029
48,DuPage,Illinois,38570.0,78487.0,95208.0,922803.0,336028.0,0.07192141717232432,0,1,0,0,721721.0,44287.0,2037.0,108727.0,426.0,29750.0,24795.0,799739.0,132004.0,931743.0,0.7745923500364371,0.04753134716332723,0.002186225171533352,0.11669204920240882,0.0004572076205563122,0.03192940542617439,0.026611415379562818,0.1416742599622428
49,Rockingham,New Hampshire,38399.0,77348.0,93420.0,296718.0,116262.0,0.08290662906559354,1,0,0,0,289348.0,2295.0,175.0,5971.0,0.0,1714.0,5626.0,296416.0,8713.0,305129.0,0.948280891032973,0.007521408977842158,0.0005735279177003825,0.01956877255193705,0.0,0.005617296291076889,0.01843810322847058,0.028555135696705328
50,Calvert,Maryland,38260.0,95477.0,107684.0,89332.0,30923.0,0.0698144733369768,0,0,0,1,73931.0,10730.0,122.0,1723.0,38.0,598.0,3940.0,87655.0,3427.0,91082.0,0.8116971520168639,0.11780593311521487,0.001339452361608221,0.0189170198282866,0.0004172064732878066,0.006565512395423904,0.04325772380931468,0.0376254364199293
51,Contra Costa,California,38219.0,78756.0,94208.0,1065794.0,375855.0,0.08782469547704172,0,0,1,0,648325.0,97333.0,5529.0,185065.0,5585.0,112976.0,78434.0,845146.0,288101.0,1133247.0,0.572095050770044,0.08588860151405651,0.004878901069228509,0.16330508706398517,0.0049283165982349835,0.09969230008991861,0.06921174289453226,0.2542261307552546
52,Queen Anne's,Maryland,38108.0,87256.0,97909.0,48166.0,17292.0,0.06187440117222081,0,0,0,1,44131.0,3346.0,43.0,462.0,55.0,514.0,804.0,47484.0,1871.0,49355.0,0.8941545942660318,0.06779454969101407,0.0008712389828791409,0.009360753723027049,0.0011143754432175058,0.010414345051159964,0.016290142842670448,0.03790902644109006
53,Gilpin,Colorado,38022.0,63885.0,87639.0,5477.0,2504.0,0.06585848650570797,0,0,1,0,5566.0,15.0,171.0,0.0,0.0,69.0,103.0,5376.0,548.0,5924.0,0.9395678595543552,0.0025320729237002025,0.028865631330182308,0.0,0.0,0.011647535449020932,0.01738690074274139,0.0925050641458474
54,Talbot,Maryland,38022.0,61597.0,74811.0,37859.0,16013.0,0.06642906883920997,0,0,0,1,30828.0,4110.0,53.0,514.0,20.0,367.0,1319.0,34799.0,2412.0,37211.0,0.8284647012980033,0.11045121066351347,0.0014243100158555266,0.0138131197764102,0.0005374754776813308,0.00986267501545242,0.035446507753083764,0.06481954260836849
55,Lake,Illinois,38018.0,77469.0,92116.0,702099.0,241072.0,0.0992477386216187,0,1,0,0,543635.0,47489.0,1760.0,53001.0,397.0,38273.0,19064.0,553029.0,150590.0,703619.0,0.7726269472541247,0.06749249238579402,0.0025013537155761855,0.07532627743139397,0.0005642258097066737,0.05439449474786781,0.02709420865553659,0.21402207728898737
56,Boulder,Colorado,38011.0,67956.0,92667.0,301072.0,120521.0,0.0588560463006365,0,0,1,0,284719.0,2827.0,1715.0,14979.0,185.0,6698.0,9907.0,276764.0,44266.0,321030.0,0.886892190760988,0.008806030589041523,0.005342179858580195,0.04665919072983833,0.0005762701305173972,0.020864093698408248,0.030860044232626234,0.13788742485126002
57,Billings,North Dakota,37972.0,57083.0,69167.0,876.0,350.0,0.04906964689785633,0,1,0,0,873.0,11.0,5.0,0.0,0.0,20.0,37.0,889.0,57.0,946.0,0.9228329809725159,0.011627906976744186,0.005285412262156448,0.0,0.0,0.021141649048625793,0.039112050739957716,0.06025369978858351
58,Sussex,New Jersey,37949.0,87335.0,100066.0,147924.0,54746.0,0.055481236160545615,1,0,0,0,132221.0,3262.0,50.0,2943.0,27.0,1612.0,2183.0,131189.0,11109.0,142298.0,0.9291838254929795,0.02292372345359738,0.0003513752828571027,0.020681949148969064,0.00018974265274283546,0.011328339119312992,0.015341044849541104,0.07806856034519108
59,Collin,Texas,37839.0,82762.0,97421.0,811308.0,289752.0,0.07051184717509427,0,0,0,1,659642.0,89841.0,4404.0,136170.0,624.0,23528.0,30141.0,800981.0,143369.0,944350.0,0.6985143220204373,0.09513527823370573,0.004663525176047016,0.1441944194419442,0.0006607719595488961,0.024914491449144916,0.031917191719171914,0.15181765235347064
60,San Juan,Washington,37719.0,53376.0,65067.0,15786.0,7753.0,0.03579994104759798,0,0,1,0,15164.0,150.0,146.0,231.0,38.0,343.0,401.0,15449.0,1024.0,16473.0,0.9205366357069144,0.009105809506465124,0.008862987919626055,0.014022946639956292,0.002306805074971165,0.02082195107145025,0.024342864080616766,0.062162326230801916
61,Litchfield,Connecticut,37667.0,71338.0,87945.0,188629.0,75755.0,0.06596246253362187,1,0,0,0,170083.0,3528.0,356.0,3394.0,6.0,2222.0,3442.0,172090.0,10941.0,183031.0,0.9292578852762646,0.01927542328895105,0.0019450257060279407,0.01854330687151357,3.278133212406642e-05,0.012140019996612596,0.0188055575285061,0.05977675912823511
62,Waukesha,Wisconsin,37577.0,75850.0,92974.0,391200.0,153422.0,0.07141693373624372,0,1,0,0,368232.0,6400.0,986.0,13845.0,141.0,3282.0,5993.0,380410.0,18469.0,398879.0,0.9231671760107701,0.01604496601726338,0.0024719275770346398,0.03470977414203305,0.0003534906575678339,0.008228059135727878,0.015024606459603037,0.04630226208950584
63,Hennepin,Minnesota,37485.0,64403.0,84559.0,1170623.0,481263.0,0.09356220308826556,0,1,0,0,897497.0,161230.0,8819.0,87536.0,451.0,35370.0,44575.0,1150214.0,85264.0,1235478.0,0.726437055131698,0.1305000979378022,0.0071381279148637206,0.07085192937470355,0.0003650408991499646,0.028628595571916295,0.036079153169866235,0.06901296502244475
64,Boone,Indiana,37482.0,67255.0,80907.0,58009.0,21908.0,0.0741360088887821,0,1,0,0,59975.0,1024.0,75.0,1730.0,0.0,332.0,1185.0,62479.0,1842.0,64321.0,0.9324326425273239,0.01592015049517265,0.001166026647595653,0.02689634800453973,0.0,0.005161611293356757,0.018423221032011317,0.028637614464949238
65,Bucks,Pennsylvania,37466.0,76555.0,92907.0,625977.0,230366.0,0.08334318224779867,1,0,0,0,551303.0,25066.0,1032.0,29423.0,139.0,7321.0,12086.0,594132.0,32238.0,626370.0,0.8801554991458722,0.04001788080527484,0.0016475884860386034,0.04697383335728084,0.00022191356546450182,0.011687979947954084,0.019295304692114885,0.05146798218305475
66,Mercer,New Jersey,37465.0,73480.0,94267.0,368094.0,130754.0,0.07542240528537103,1,0,0,0,234759.0,76176.0,491.0,39632.0,126.0,9700.0,7878.0,305391.0,63371.0,368762.0,0.6366138593455942,0.20657226069931284,0.0013314820941420212,0.10747311273938204,0.0003416837960527386,0.026304228743742577,0.02136337258177361,0.1718479669814135
67,Carver,Minnesota,37457.0,83773.0,96913.0,92770.0,33486.0,0.08103310566736044,0,1,0,0,92839.0,1719.0,205.0,2835.0,5.0,538.0,2275.0,96260.0,4156.0,100416.0,0.9245438973868706,0.01711878585086042,0.0020415073295092416,0.02823255258126195,4.979286169534735e-05,0.0053577119184193755,0.022655752071383047,0.04138782664117272
68,Broomfield,Colorado,37442.0,77998.0,96787.0,57171.0,22016.0,0.057291045733799235,0,0,1,0,57355.0,770.0,353.0,4324.0,0.0,906.0,2412.0,58051.0,8069.0,66120.0,0.8674379915305506,0.011645493042952208,0.005338777979431337,0.06539624924379915,0.0,0.013702359346642469,0.03647912885662432,0.1220356926799758
69,Prince William,Virginia,37401.0,98071.0,106544.0,416668.0,132442.0,0.09261637221317176,0,0,0,1,263741.0,94758.0,1645.0,37169.0,615.0,31999.0,26822.0,351699.0,105050.0,456749.0,0.5774309303359175,0.20746186636423944,0.003601540452195845,0.08137729912928107,0.0013464725702738265,0.07005817199380841,0.058723719154283864,0.2299950300931146
70,Charles,Maryland,37277.0,93160.0,104078.0,148957.0,51247.0,0.09031676682724496,0,0,0,1,71681.0,70047.0,849.0,4899.0,64.0,1150.0,8981.0,148914.0,8757.0,157671.0,0.4546238686885984,0.4442605171528055,0.005384630020739388,0.03107102764617463,0.00040590850568589026,0.0072936684615433406,0.05696037952445281,0.0555396997545522
71,Albemarle,Virginia,37239.0,67725.0,89889.0,100636.0,37964.0,0.07141497847630145,0,0,0,1,86739.0,10375.0,209.0,5626.0,30.0,1131.0,2245.0,100187.0,6168.0,106355.0,0.8155610925673452,0.09755065582248132,0.0019651168257251656,0.05289831225612336,0.00028207418551078934,0.010634196793756759,0.021108551549057403,0.05799445254101829
72,Washington,Rhode Island,37023.0,72138.0,91532.0,126627.0,49430.0,0.03949127365278373,1,0,0,0,117380.0,1779.0,968.0,2427.0,110.0,1394.0,2184.0,122328.0,3914.0,126242.0,0.9298014923717939,0.014091982066190332,0.007667812613868601,0.019224980592829646,0.0008713423424850684,0.011042283867492593,0.017300106145339902,0.031003944804423252
73,Suffolk,New York,36945.0,87763.0,100652.0,1495803.0,497347.0,0.09078612348599424,1,0,0,0,1200553.0,116880.0,3967.0,57527.0,451.0,73643.0,34880.0,1206586.0,281315.0,1487901.0,0.8068769360327065,0.07855361344605588,0.0026661720101001343,0.038663190628946416,0.0003031115645462971,0.049494556425461106,0.023442419892183687,0.18906835871472633
74,Frederick,Maryland,36917.0,84570.0,98259.0,236668.0,86337.0,0.08352828614282863,0,0,0,1,201553.0,23337.0,606.0,10929.0,187.0,3611.0,8249.0,225617.0,22855.0,248472.0,0.8111698702469493,0.09392205157925239,0.002438906597121607,0.04398483531343572,0.000752599890530925,0.014532824624102514,0.033198911748607486,0.09198219517692134
75,St. Johns,Florida,36836.0,64876.0,80707.0,197115.0,75558.0,0.06957818466094587,0,0,0,1,208720.0,12731.0,852.0,6556.0,175.0,1465.0,5004.0,219754.0,15749.0,235503.0,0.886273210956973,0.054058759336399115,0.003617788308429192,0.027838286561105378,0.0007430903215670288,0.0062207275491182705,0.021248136966408072,0.06687388271062364
76,Burlington,New Jersey,36835.0,78446.0,94324.0,449964.0,164979.0,0.08102928393120383,1,0,0,0,322158.0,74431.0,345.0,21620.0,255.0,10058.0,17500.0,411341.0,35026.0,446367.0,0.7217334614790072,0.16674843794456132,0.0007729065992781724,0.04843548022143214,0.0005712787907708231,0.022533027755187996,0.03920540720976237,0.07846906245309353
77,Fulton,Georgia,36757.0,56857.0,75658.0,948554.0,368184.0,0.09488350524007366,0,0,0,1,458596.0,451053.0,3837.0,70225.0,321.0,15106.0,22764.0,947574.0,74328.0,1021902.0,0.44876710291202093,0.4413857688897761,0.003754763176899546,0.0687198968198516,0.0003141201406788518,0.014782239392818489,0.022276108667954462,0.07273495892952553
78,Washington,Minnesota,36706.0,81540.0,94263.0,241315.0,88947.0,0.07250214183088373,0,1,0,0,217742.0,11056.0,1025.0,13974.0,87.0,1735.0,7698.0,243069.0,10248.0,253317.0,0.8595633139505047,0.04364491921189655,0.0040463135123185575,0.05516408294745319,0.0003434431956797215,0.006849125798900192,0.030388801383247076,0.040455239877307876
79,Stafford,Virginia,36574.0,97110.0,106322.0,131885.0,42178.0,0.0799453992764499,0,0,0,1,97930.0,24870.0,414.0,4880.0,93.0,8017.0,7808.0,126230.0,17782.0,144012.0,0.6800127767130517,0.1726939421714857,0.0028747604366302806,0.03388606505013471,0.0006457795183734689,0.0556689720301086,0.05421770408021554,0.12347582145932283
80,Rappahannock,Virginia,36505.0,56438.0,66773.0,7448.0,3261.0,0.060842102685653876,0,0,0,1,6617.0,354.0,13.0,99.0,0.0,85.0,164.0,7069.0,263.0,7332.0,0.9024822695035462,0.04828150572831424,0.0017730496453900709,0.013502454991816694,0.0,0.01159301691216585,0.02236770321876705,0.035870158210583744
81,Oakland,Michigan,36458.0,65594.0,84182.0,1213406.0,486332.0,0.08180380574106602,0,1,0,0,941026.0,171098.0,3302.0,90212.0,323.0,9911.0,34971.0,1200786.0,50057.0,1250843.0,0.7523134398161879,0.1367861514194827,0.00263981970559055,0.07212096162348113,0.00025822585248508405,0.007923456420989685,0.027957945161782894,0.04001861144843917
82,Collier,Florida,36439.0,55843.0,65980.0,328209.0,122972.0,0.07264450098714115,0,0,0,1,320642.0,25356.0,1012.0,4508.0,21.0,7707.0,4676.0,263861.0,100061.0,363922.0,0.8810734168310792,0.06967427086023928,0.002780815669291771,0.012387269799572435,5.77046729793747e-05,0.021177614983430515,0.012848907183407433,0.2749517753804387
83,York,Virginia,36373.0,82073.0,95392.0,65762.0,24071.0,0.04363595553320423,0,0,0,1,51011.0,8794.0,163.0,3771.0,224.0,675.0,2949.0,63414.0,4173.0,67587.0,0.7547457351265776,0.1301137792770799,0.0024117063932413037,0.055794753428913844,0.0033142468226138163,0.009987127702072884,0.043632651249500644,0.06174264281592614
84,Hinsdale,Colorado,36365.0,56667.0,76000.0,809.0,388.0,0.02749870311443769,0,0,1,0,831.0,0.0,24.0,3.0,0.0,7.0,13.0,827.0,51.0,878.0,0.9464692482915718,0.0,0.02733485193621868,0.003416856492027335,0.0,0.007972665148063782,0.014806378132118452,0.05808656036446469
85,Divide,North Dakota,36303.0,55057.0,69632.0,2155.0,1035.0,0.007807199233165556,0,1,0,0,2192.0,26.0,33.0,60.0,0.0,0.0,58.0,2312.0,57.0,2369.0,0.9252849303503587,0.010975094976783452,0.013929928239763613,0.02532714225411566,0.0,0.0,0.02448290417897847,0.024060785141409878
87,Roberts,Texas,36172.0,67321.0,83333.0,1030.0,374.0,0.024911663864046103,0,0,0,1,844.0,0.0,0.0,8.0,0.0,5.0,28.0,762.0,123.0,885.0,0.9536723163841808,0.0,0.0,0.00903954802259887,0.0,0.005649717514124294,0.031638418079096044,0.13898305084745763
88,Union,South Dakota,36167.0,63468.0,74758.0,14575.0,5758.0,0.05936791430314985,0,1,0,0,14283.0,128.0,127.0,176.0,0.0,130.0,333.0,14721.0,456.0,15177.0,0.9410950780786717,0.008433814324306517,0.008367925149897872,0.01159649469592146,0.0,0.008565592673123805,0.021941095078078673,0.030045463530341966
89,Carroll,Maryland,36153.0,84790.0,100643.0,167261.0,59909.0,0.07030937962690532,0,0,0,1,153788.0,5631.0,362.0,2998.0,85.0,1344.0,3314.0,161890.0,5632.0,167522.0,0.9180167381000705,0.033613495540884185,0.0021609102088083953,0.017896156922672844,0.0005073960435047337,0.008022826852592495,0.019782476331466913,0.03361946490610188
90,Barnstable,Massachusetts,36142.0,60526.0,76311.0,215449.0,95398.0,0.07567143721237404,1,0,0,0,196442.0,6341.0,1137.0,3228.0,166.0,2116.0,4260.0,207462.0,6228.0,213690.0,0.9192849454817726,0.029673826571201274,0.005320791801207357,0.01510599466516917,0.0007768262436239412,0.009902194768122046,0.01993542046890355,0.029145023164397023
91,Jefferson,Colorado,36087.0,68984.0,84957.0,540669.0,219562.0,0.08656594283239738,0,0,1,0,517644.0,6639.0,4162.0,16243.0,257.0,10200.0,15282.0,483274.0,87153.0,570427.0,0.9074675637724021,0.011638649643162052,0.0072962885697907005,0.028475159836403256,0.00045053968343013217,0.017881341521351547,0.026790456973460233,0.15278554486375995
92,Elbert,Colorado,36077.0,82118.0,89653.0,23295.0,8240.0,0.03250011897715583,0,0,1,0,23476.0,122.0,222.0,243.0,10.0,267.0,822.0,23469.0,1693.0,25162.0,0.9329941975995549,0.004848581193863763,0.008822828074079962,0.009657419918925363,0.0003974246880216199,0.010611239170177252,0.03266830935537716,0.06728399968206025
93,St. Mary's,Maryland,36017.0,85672.0,95186.0,107079.0,37589.0,0.07930434273178384,0,0,0,1,87631.0,16081.0,146.0,3071.0,13.0,804.0,3785.0,106010.0,5521.0,111531.0,0.7857098026557638,0.14418412817960927,0.0013090530883790156,0.02753494544117779,0.00011655952156799454,0.0072087581031282785,0.0339367530103738,0.049501932198222916
94,Sublette,Wyoming,35944.0,77900.0,85885.0,10178.0,3502.0,0.035058780007298194,0,0,1,0,9578.0,0.0,43.0,12.0,0.0,0.0,318.0,9220.0,731.0,9951.0,0.9625163300170837,0.0,0.00432117375138177,0.0012059089538739825,0.0,0.0,0.031956587277660535,0.0734599537734901
95,Dallas,Iowa,35844.0,73847.0,90092.0,69526.0,26262.0,0.07989038309324258,0,1,0,0,76545.0,1361.0,88.0,3597.0,67.0,528.0,1816.0,78882.0,5120.0,84002.0,0.9112283040879979,0.0162019951905907,0.0010475941049022642,0.04282040903788005,0.0007976000571414966,0.006285564629413585,0.021618532892073997,0.0609509297397681
96,Kendall,Texas,35827.0,73410.0,86750.0,34951.0,12760.0,0.02723434924773714,0,0,0,1,37886.0,323.0,265.0,369.0,25.0,1471.0,1643.0,32088.0,9894.0,41982.0,0.9024343766376066,0.007693773521985613,0.006312229050545472,0.008789481206231242,0.0005954933066552332,0.03503882616359392,0.039135820113381924,0.2356724310418751
97,Alameda,California,35763.0,72112.0,88618.0,1535248.0,545071.0,0.08235516003031823,0,0,1,0,681725.0,177135.0,10712.0,486434.0,13768.0,169771.0,104155.0,1274639.0,369061.0,1643700.0,0.41475025856299813,0.10776601569629495,0.006517004319523028,0.2959384315872726,0.00837622437184401,0.10328587941838535,0.06336618604368194,0.22453063211048244
98,Blaine,Idaho,35524.0,64042.0,76575.0,21294.0,9207.0,0.06082444087832725,0,0,1,0,20924.0,81.0,4.0,248.0,89.0,206.0,442.0,17196.0,4798.0,21994.0,0.9513503682822588,0.0036828225879785396,0.000181867782122397,0.011275802491588615,0.004046558152223333,0.009366190779303446,0.02009638992452487,0.21815040465581523
99,Scott,Minnesota,35467.0,86112.0,97693.0,132774.0,45630.0,0.06561773599640494,0,1,0,0,120909.0,5840.0,1082.0,8804.0,117.0,3176.0,3444.0,136097.0,7275.0,143372.0,0.843323661523868,0.04073319755600815,0.007546801328013838,0.061406690288201324,0.0008160589236392043,0.022152163602377033,0.024021426777892475,0.05074212538013001
100,Harford,Maryland,35425.0,80622.0,92642.0,246664.0,90708.0,0.08963739432302117,0,0,0,1,198188.0,34080.0,447.0,6750.0,30.0,3620.0,7910.0,239956.0,11069.0,251025.0,0.7895149885469575,0.13576337018225276,0.0017806991335524351,0.0268897520167314,0.00011951000896325067,0.014420874414898914,0.03151080569664376,0.04409520964047406
101,Fayette,Georgia,35344.0,79977.0,91574.0,107105.0,37930.0,0.056806080387627786,0,0,0,1,75542.0,24316.0,276.0,5034.0,118.0,2481.0,3602.0,103388.0,7981.0,111369.0,0.6783036572116119,0.21833723926765977,0.002478247986423511,0.04520108827411578,0.001059540805789762,0.022277294399698302,0.03234293205470104,0.07166267094074653
102,Plymouth,Massachusetts,35220.0,75092.0,90431.0,497386.0,179617.0,0.07754094028618481,1,0,0,0,427155.0,48168.0,680.0,6541.0,227.0,17359.0,12005.0,492659.0,19476.0,512135.0,0.8340671893153172,0.09405332578324074,0.0013277749031017213,0.012772023001747587,0.0004432425044177805,0.03389535962197467,0.02344108487020024,0.038029035312954595
103,Saratoga,New York,35176.0,69826.0,87058.0,221169.0,88460.0,0.05437545254371658,1,0,0,0,211245.0,3960.0,472.0,6478.0,37.0,1236.0,3949.0,220318.0,7059.0,227377.0,0.9290517510566152,0.017416009534825423,0.002075847601120606,0.028490128728939162,0.00016272534161326782,0.005435906006324299,0.01736763173056202,0.031045356390488044
104,Essex,Massachusetts,35167.0,67311.0,84185.0,750808.0,286008.0,0.1014189864713689,1,0,0,0,625582.0,31317.0,1884.0,26897.0,115.0,72694.0,22535.0,622050.0,158974.0,781024.0,0.8009766665300938,0.040097359364116854,0.002412217806367026,0.03443812226000738,0.00014724259433769,0.09307524480681771,0.028853146638259514,0.2035456016716516
105,Platte,Missouri,35143.0,67721.0,83110.0,90842.0,36781.0,0.03494764029817336,0,1,0,0,84678.0,6636.0,410.0,2676.0,77.0,887.0,3460.0,93003.0,5821.0,98824.0,0.8568566340160285,0.06714968023961791,0.004148789767667773,0.02707844248360722,0.0007791629563668745,0.00897555249736906,0.03501173803934267,0.05890269570144904
106,Union,New Jersey,35089.0,68507.0,83164.0,540568.0,185483.0,0.0947140948463058,1,0,0,0,310654.0,117079.0,1580.0,27959.0,85.0,80862.0,14847.0,381321.0,171745.0,553066.0,0.5616942643373485,0.21169082894265784,0.0028568019006773152,0.050552736924707,0.00015368870984656442,0.1462067818307399,0.02684489735402285,0.31053255850115535
107,Placer,California,34886.0,72725.0,87352.0,355924.0,132709.0,0.06680272779298108,0,0,1,0,313636.0,6197.0,1890.0,27535.0,839.0,11920.0,18060.0,327579.0,52498.0,380077.0,0.8251906850453987,0.016304590911841547,0.004972676589217448,0.0724458464995251,0.002207447438282243,0.031362066107657134,0.04751668740807784,0.13812464316441142
108,El Dorado,California,34884.0,69297.0,85253.0,180982.0,67885.0,0.03771885052513717,0,0,1,0,164202.0,1494.0,1268.0,8291.0,406.0,4051.0,6949.0,163030.0,23631.0,186661.0,0.8796802760083788,0.008003814401508618,0.006793063360852026,0.04441741981453008,0.0021750660287901597,0.02170244453849492,0.03722791584744537,0.12659848602546864
109,Routt,Colorado,34873.0,62002.0,74559.0,23409.0,9647.0,0.05155141216589025,0,0,1,0,23601.0,193.0,150.0,259.0,5.0,416.0,250.0,23134.0,1740.0,24874.0,0.9488220631985206,0.007759105893704269,0.006030393181635443,0.010412478893623863,0.00020101310605451475,0.01672429042373563,0.010050655302725737,0.06995256090697113
110,Lincoln,South Dakota,34839.0,74751.0,85666.0,46693.0,17250.0,0.057714985596789614,0,1,0,0,52001.0,646.0,310.0,605.0,17.0,304.0,1031.0,53815.0,1099.0,54914.0,0.9469534180718943,0.011763848927413775,0.005645190661762028,0.011017226936664603,0.0003095749717740467,0.005535928907018247,0.018774811523473066,0.020013111410569252
111,Dakota,Minnesota,34828.0,73732.0,88889.0,402306.0,154275.0,0.07933770923338246,0,1,0,0,345402.0,24762.0,1294.0,19764.0,208.0,12214.0,14557.0,389015.0,29186.0,418201.0,0.8259234195996662,0.05921076228894718,0.003094205896207804,0.04725957135444439,0.0004973684902714245,0.02920605163545759,0.034808620735005416,0.06978940748587402
