pos,county,state,pc_income,medhouse_inc,medfam_inc,pop,households,exp_rate,NE_dum,MW_dum,W_dum,S_dum
1752,Edwards,Texas,22015.0,43839.0,54440.0,2070.0,838.0,0.04993396098883645,0,0,0,1
1753,Marion,Oregon,22001.0,46885.0,54920.0,318441.0,113285.0,0.08187429563261993,0,0,1,0
1754,Henderson,Texas,21995.0,40900.0,48789.0,78636.0,29732.0,0.04885332350939437,0,0,0,1
1755,Marion,Florida,21992.0,39453.0,46538.0,333503.0,134002.0,0.05004648586311802,0,0,0,1
1756,Meade,Kansas,21990.0,51000.0,54093.0,4486.0,1714.0,0.042662279609850785,0,1,0,0
1757,Garfield,Utah,21989.0,45357.0,50429.0,5123.0,1890.0,0.04398833159681872,0,0,1,0
1758,Stevens,Washington,21986.0,41742.0,52410.0,43513.0,17684.0,0.033415601930639215,0,0,1,0
1759,Hockley,Texas,21984.0,50565.0,61002.0,23115.0,7973.0,0.03425390423672476,0,0,0,1
1760,Randolph,Illinois,21976.0,47427.0,60224.0,33218.0,11889.0,0.04581528680633036,0,1,0,0
1761,Coles,Illinois,21970.0,37040.0,53465.0,53732.0,21046.0,0.06538415945922926,0,1,0,0
1762,Tuscarawas,Ohio,21966.0,43739.0,52496.0,92528.0,36149.0,0.07702331070369374,0,1,0,0
1763,Pittsburg,Oklahoma,21966.0,41252.0,50907.0,45417.0,18456.0,0.04211307324422554,0,0,0,1
1764,Buchanan,Missouri,21961.0,44363.0,57326.0,89419.0,33331.0,0.06361699631059502,0,1,0,0
1765,Hamilton,Illinois,21960.0,38417.0,56202.0,8413.0,3512.0,0.047132141669251205,0,1,0,0
1766,Alpena,Michigan,21948.0,38016.0,48308.0,29399.0,12899.0,0.04946971964094209,0,1,0,0
1767,Noble,Oklahoma,21947.0,44842.0,55018.0,11529.0,4565.0,0.035586259438189216,0,0,0,1
1768,Rains,Texas,21946.0,44478.0,55233.0,10989.0,4232.0,0.04575175187140055,0,0,0,1
1769,Pickett,Tennessee,21942.0,35184.0,42159.0,5095.0,2388.0,0.050576254065298025,0,0,0,1
1770,Ashland,Ohio,21940.0,46548.0,55342.0,53234.0,20207.0,0.05536764118685638,0,1,0,0
1771,Pueblo,Colorado,21940.0,41777.0,52705.0,160048.0,62439.0,0.07446280113785342,0,0,1,0
1772,Sherman,Texas,21936.0,48185.0,58977.0,3048.0,949.0,0.01644774726945638,0,0,0,1
1773,Marshall,Indiana,21933.0,45709.0,57613.0,47057.0,17581.0,0.06445190125814405,0,1,0,0
1774,Richland,Ohio,21932.0,41835.0,53602.0,123387.0,48458.0,0.06142765887827313,0,1,0,0
1775,Brule,South Dakota,21928.0,45284.0,57078.0,5286.0,2094.0,0.03798079355510897,0,1,0,0
1776,Henry,Alabama,21924.0,41650.0,54725.0,17308.0,7001.0,0.04715614997391874,0,0,0,1
1777,Henry,Kentucky,21923.0,46016.0,53557.0,15425.0,6008.0,0.05909653173778002,0,0,0,1
1778,Van Zandt,Texas,21920.0,43439.0,51707.0,52515.0,19064.0,0.056905938720163064,0,0,0,1
1779,Ouachita,Louisiana,21917.0,38955.0,50992.0,154641.0,57551.0,0.06191010728037112,0,0,0,1
1780,Atchison,Kansas,21909.0,45212.0,56271.0,16839.0,6216.0,0.04749054331907603,0,1,0,0
1781,Marion,Missouri,21909.0,42046.0,52844.0,28804.0,11203.0,0.03805041015089356,0,1,0,0
1782,Donley,Texas,21904.0,42411.0,57961.0,3620.0,1280.0,0.029427430593632238,0,0,0,1
1783,Lake of the Woods,Minnesota,21903.0,44069.0,49816.0,3998.0,1665.0,0.06795200247328363,0,1,0,0
1784,Clarion,Pennsylvania,21902.0,42389.0,54945.0,39720.0,15776.0,0.039010208710691274,1,0,0,0
1785,Noble,Indiana,21889.0,47117.0,57363.0,47509.0,17722.0,0.08347343934175326,0,1,0,0
1786,Spartanburg,South Carolina,21889.0,42919.0,52662.0,286789.0,107350.0,0.08725138118501995,0,0,0,1
1787,Lincoln,Oklahoma,21888.0,42668.0,53457.0,34238.0,13256.0,0.025948130009693045,0,0,0,1
1788,Marion,Illinois,21887.0,41010.0,52408.0,39070.0,15893.0,0.03630122611472387,0,1,0,0
1789,Clinton,Pennsylvania,21875.0,42184.0,55818.0,39501.0,15067.0,0.047985957377741376,1,0,0,0
1790,Murray,Oklahoma,21870.0,44151.0,53246.0,13571.0,5121.0,0.09412581656368843,0,0,0,1
1791,Douglas,Oregon,21870.0,40524.0,48420.0,107286.0,43846.0,0.0590554130702215,0,0,1,0
1792,Watauga,North Carolina,21854.0,34293.0,60066.0,51557.0,20909.0,0.05420757760068652,0,0,0,1
1793,Bear Lake,Idaho,21853.0,44964.0,49145.0,5957.0,2442.0,0.04430696697238212,0,0,1,0
1794,Wirt,West Virginia,21852.0,34702.0,43795.0,5796.0,2427.0,0.030024001694723298,0,0,0,1
1795,Kit Carson,Colorado,21850.0,44157.0,57538.0,8189.0,3046.0,0.05382950515438586,0,0,1,0
1796,Jackson,Wisconsin,21849.0,44149.0,51692.0,20506.0,8112.0,0.03247635304147264,0,1,0,0
1797,Brown,Nebraska,21843.0,33647.0,44605.0,3167.0,1544.0,0.0623150018963177,0,1,0,0
1798,Nye,Nevada,21838.0,39876.0,45798.0,43368.0,18046.0,0.05158770304506232,0,0,1,0
1799,Raleigh,West Virginia,21837.0,40758.0,49936.0,78993.0,31364.0,0.03269215487538359,0,0,0,1
1800,Warren,Illinois,21832.0,43536.0,53887.0,17762.0,6972.0,0.05722713346369628,0,1,0,0
1801,Gasconade,Missouri,21830.0,41392.0,52579.0,15083.0,6168.0,0.03616409504808691,0,1,0,0
1802,Camas,Idaho,21830.0,41154.0,46587.0,1267.0,464.0,0.007129171277290712,0,0,1,0
1803,Grays Harbor,Washington,21828.0,42405.0,52948.0,72092.0,27396.0,0.05345929923252708,0,0,1,0
1804,Greene,Pennsylvania,21819.0,44388.0,55745.0,38362.0,14417.0,0.02854240214267628,1,0,0,0
1805,Piscataquis,Maine,21818.0,36646.0,45917.0,17343.0,7769.0,0.04141375579951441,1,0,0,0
1806,Floyd,Virginia,21816.0,44618.0,50969.0,15371.0,6086.0,0.051090152197921485,0,0,0,1
1807,Lincoln,Tennessee,21811.0,41571.0,51120.0,33411.0,13438.0,0.054684668507049956,0,0,0,1
1808,Madison,Kentucky,21800.0,42312.0,54652.0,83976.0,31484.0,0.04244319233378947,0,0,0,1
1809,Lee,Mississippi,21799.0,42074.0,54292.0,83964.0,31898.0,0.04511104346569658,0,0,0,1
1810,Wakulla,Florida,21797.0,52691.0,59910.0,30824.0,10455.0,0.049371915775790275,0,0,0,1
1811,White,Arkansas,21793.0,42487.0,51449.0,77767.0,29632.0,0.030543293075181607,0,0,0,1
1812,Josephine,Oregon,21791.0,37733.0,46913.0,82783.0,34390.0,0.044187878082951035,0,0,1,0
1813,Carroll,Ohio,21783.0,43779.0,52336.0,28689.0,11107.0,0.030420953456372322,0,1,0,0
1814,Chase,Kansas,21775.0,36815.0,56346.0,2763.0,1149.0,0.03461426240347972,0,1,0,0
1815,Woodson,Kansas,21774.0,33839.0,47159.0,3278.0,1517.0,0.027935860709440465,0,1,0,0
1816,Lyon,Nevada,21757.0,46137.0,52918.0,51648.0,19278.0,0.058039305536465,0,0,1,0
1817,Butte,South Dakota,21744.0,41332.0,58006.0,10197.0,4015.0,0.05305976782252582,0,1,0,0
1818,Assumption,Louisiana,21743.0,46116.0,55603.0,23268.0,8571.0,0.06434324580418345,0,0,0,1
1819,Crawford,Pennsylvania,21741.0,42504.0,53099.0,88173.0,34831.0,0.039735870885120594,1,0,0,0
1820,Gray,Texas,21738.0,43504.0,54327.0,22777.0,8388.0,0.042541173487202766,0,0,0,1
1821,Chouteau,Montana,21737.0,40070.0,50111.0,5827.0,2228.0,0.04524966074272453,0,0,1,0
1822,Stone,Missouri,21733.0,40850.0,49527.0,31817.0,13320.0,0.05848044312792036,0,1,0,0
1823,Van Buren,Michigan,21732.0,45129.0,54472.0,75897.0,28374.0,0.04879989982107187,0,1,0,0
1824,West Feliciana,Louisiana,21720.0,61616.0,75613.0,15522.0,4007.0,0.05199112908583832,0,0,0,1
1825,Box Elder,Utah,21720.0,57292.0,62898.0,50160.0,16207.0,0.06225912231891756,0,0,1,0
1826,Brazos,Texas,21720.0,38310.0,58863.0,197642.0,70239.0,0.06415922491042615,0,0,0,1
1827,Greenbrier,West Virginia,21720.0,37895.0,48487.0,35588.0,15409.0,0.055484275750701834,0,0,0,1
1828,Union,Illinois,21719.0,41848.0,48879.0,17722.0,6852.0,0.04640947363604676,0,1,0,0
1829,Lincoln,Montana,21719.0,33333.0,44111.0,19581.0,8872.0,0.01527238223424244,0,0,1,0
1830,Stanton,Kansas,21712.0,46382.0,50948.0,2210.0,775.0,0.023154067774572802,0,1,0,0
1831,Robertson,Texas,21709.0,40601.0,48008.0,16574.0,5851.0,0.07018516648721272,0,0,0,1
1832,Grant,Wisconsin,21705.0,46963.0,58869.0,51080.0,19420.0,0.06660098499715458,0,1,0,0
1833,Stewart,Tennessee,21701.0,39781.0,51250.0,13313.0,5292.0,0.036353228155402706,0,0,0,1
1834,Cass,Indiana,21700.0,41940.0,50753.0,38802.0,14827.0,0.08630401373405765,0,1,0,0
1835,Catoosa,Georgia,21690.0,47087.0,55768.0,64606.0,23941.0,0.0715119282665092,0,0,0,1
1836,Dade,Georgia,21690.0,43205.0,50830.0,16580.0,6325.0,0.06819249269820046,0,0,0,1
1837,Erath,Texas,21670.0,39586.0,52201.0,38744.0,14383.0,0.05617610022943057,0,0,0,1
1838,Stanislaus,California,21663.0,49297.0,55432.0,518321.0,166883.0,0.07454014194389147,0,0,1,0
1839,McLennan,Texas,21660.0,41922.0,53085.0,237316.0,84862.0,0.032870417568872254,0,0,0,1
1840,Floyd,Texas,21655.0,42279.0,54696.0,6371.0,2457.0,0.05938285358228099,0,0,0,1
1841,Wetzel,West Virginia,21653.0,37969.0,49622.0,16435.0,6903.0,0.04312406411427601,0,0,0,1
1842,Bradley,Tennessee,21649.0,41083.0,50351.0,100070.0,37603.0,0.06606133293787468,0,0,0,1
1843,Pulaski,Indiana,21641.0,44764.0,53822.0,13253.0,5058.0,0.044483935787874705,0,1,0,0
1844,Rusk,Texas,21640.0,45752.0,55414.0,53508.0,17772.0,0.0642659992231636,0,0,0,1
1845,Lynn,Texas,21639.0,44375.0,49308.0,5841.0,2179.0,0.04077318453159397,0,0,0,1
1846,Beaufort,North Carolina,21636.0,40429.0,49574.0,47575.0,19266.0,0.034575364099107754,0,0,0,1
1847,Finney,Kansas,21629.0,47945.0,56111.0,36920.0,12515.0,0.08494049352165368,0,1,0,0
1848,Juniata,Pennsylvania,21628.0,46163.0,54701.0,24737.0,9248.0,0.05519434128559603,1,0,0,0
1849,Boone,West Virginia,21627.0,42156.0,54315.0,24517.0,9559.0,0.06607205844601967,0,0,0,1
1850,Beltrami,Minnesota,21622.0,43231.0,53549.0,45021.0,16781.0,0.036408780623178955,0,1,0,0
1851,Hopkins,Texas,21606.0,43657.0,52124.0,35295.0,13303.0,0.054076815136374766,0,0,0,1
1852,DeKalb,Tennessee,21606.0,37482.0,44208.0,18875.0,7037.0,0.04025449704801484,0,0,0,1
1853,Appanoose,Iowa,21599.0,39208.0,51142.0,12808.0,5534.0,0.06227669417579804,0,1,0,0
1854,Howard,Missouri,21598.0,42747.0,54167.0,10184.0,3825.0,0.028150730370800695,0,1,0,0
1855,Avery,North Carolina,21598.0,36969.0,46847.0,17756.0,7122.0,0.0708345675270322,0,0,0,1
1856,Saline,Illinois,21596.0,37800.0,47023.0,24950.0,10174.0,0.03632703275725107,0,1,0,0
1857,Jefferson,Oregon,21593.0,43373.0,46040.0,21461.0,7882.0,0.07423494300304652,0,0,1,0
1858,Randolph,Indiana,21592.0,40904.0,47682.0,25975.0,10429.0,0.04754059570512578,0,1,0,0
1859,Newberry,South Carolina,21591.0,41718.0,53963.0,37514.0,14254.0,0.07332247656568679,0,0,0,1
1860,Ontonagon,Michigan,21585.0,34620.0,44986.0,6584.0,3269.0,0.061435463271910976,0,1,0,0
1861,Pittsylvania,Virginia,21583.0,42143.0,52071.0,63077.0,26092.0,0.06074550872160272,0,0,0,1
1862,Colusa,California,21579.0,52158.0,56830.0,21366.0,6853.0,0.03888069738782119,0,0,1,0
1863,Franklin,New York,21575.0,45667.0,54399.0,51676.0,19238.0,0.030168933099852722,1,0,0,0
1864,Columbiana,Ohio,21575.0,42300.0,53267.0,107078.0,42095.0,0.07274704393245972,0,1,0,0
1865,Gaines,Texas,21572.0,52910.0,56868.0,18019.0,5437.0,0.057381293362907246,0,0,0,1
1866,Colbert,Alabama,21572.0,39077.0,50924.0,54456.0,22260.0,0.06922962385927278,0,0,0,1
1867,Aroostook,Maine,21566.0,37855.0,50779.0,71230.0,30597.0,0.05769877193887709,1,0,0,0
1868,Wayne,North Carolina,21557.0,41731.0,51391.0,123382.0,47330.0,0.10869408016028693,0,0,0,1
1869,Adams,Idaho,21555.0,35434.0,42978.0,3937.0,1707.0,0.05997082527517783,0,0,1,0
1870,Clinton,Indiana,21554.0,48953.0,57960.0,33086.0,11745.0,0.06772015736641857,0,1,0,0
1871,Johnson,Missouri,21547.0,47223.0,58641.0,53517.0,20092.0,0.05196645101545882,0,1,0,0
1872,Dickson,Tennessee,21547.0,44318.0,51398.0,49926.0,18647.0,0.04127627881238101,0,0,0,1
1873,Cumberland,Virginia,21540.0,40557.0,49351.0,9943.0,4049.0,0.04641270858787034,0,0,0,1
1874,Lake,California,21537.0,36548.0,48323.0,64260.0,26505.0,0.04265181123454822,0,0,1,0
1875,Sedgwick,Colorado,21536.0,40221.0,53500.0,2376.0,943.0,0.027134735810993488,0,0,1,0
1876,Essex,Virginia,21532.0,44885.0,53946.0,11180.0,4286.0,0.04718130558855998,0,0,0,1
1877,Burleson,Texas,21529.0,45651.0,56139.0,17201.0,6258.0,0.060080404827303556,0,0,0,1
1878,Madison,Indiana,21527.0,43120.0,54074.0,131027.0,50637.0,0.06395264455650447,0,1,0,0
1879,Jefferson,Indiana,21524.0,43795.0,52922.0,32449.0,12668.0,0.036865111479460096,0,1,0,0
1880,Fayette,Illinois,21523.0,44722.0,52735.0,22088.0,8124.0,0.041902094750665725,0,1,0,0
1881,Lake,Montana,21521.0,38019.0,50222.0,28905.0,11829.0,0.028028041773346887,0,0,1,0
1882,Putnam,Indiana,21520.0,50821.0,59037.0,37799.0,12414.0,0.05978980564281205,0,1,0,0
1883,Cowley,Kansas,21519.0,41878.0,53091.0,36232.0,13867.0,0.09844214156874447,0,1,0,0
1884,Somerset,Maine,21513.0,38642.0,50051.0,51942.0,21692.0,0.04137400158576119,1,0,0,0
1885,Linn,Oregon,21500.0,46939.0,55169.0,117648.0,44722.0,0.027296744020534894,0,0,1,0
1886,Carlisle,Kentucky,21500.0,39049.0,47667.0,5064.0,2034.0,0.04228902602591852,0,0,0,1
1887,Loup,Nebraska,21499.0,38125.0,42917.0,581.0,240.0,0.043766990780551844,0,1,0,0
1888,Iron,Michigan,21499.0,34685.0,46502.0,11723.0,5289.0,0.04752672211551646,0,1,0,0
1889,Craig,Virginia,21498.0,47806.0,58750.0,5199.0,2122.0,0.024528846115751263,0,0,0,1
1890,Crawford,Michigan,21492.0,40295.0,50114.0,14017.0,5781.0,0.05604518885949744,0,1,0,0
1891,Calloway,Kentucky,21490.0,39677.0,56752.0,37383.0,14937.0,0.05379945347524476,0,0,0,1
1892,Klamath,Oregon,21489.0,39627.0,48896.0,66211.0,27378.0,0.06572856784514744,0,0,1,0
1893,Monroe,Ohio,21487.0,40573.0,46632.0,14646.0,6111.0,0.06145993761821732,0,1,0,0
1894,Scott,Virginia,21485.0,38355.0,47067.0,22940.0,9692.0,0.02042511938251985,0,0,0,1
1895,Newton,Georgia,21484.0,50580.0,56113.0,100808.0,33840.0,0.06597702872656358,0,0,0,1
1896,McIntosh,Georgia,21484.0,39068.0,54036.0,14142.0,4993.0,0.043911467701614595,0,0,0,1
1897,Caldwell,Missouri,21482.0,41169.0,53186.0,9249.0,3743.0,0.04211150240903354,0,1,0,0
1898,Crawford,Ohio,21478.0,40783.0,49718.0,43348.0,17655.0,0.05955084045358187,0,1,0,0
1899,Carter,Oklahoma,21476.0,41401.0,52415.0,47904.0,17411.0,0.07598425500283293,0,0,0,1
1900,Sherman,Kansas,21476.0,38634.0,46154.0,6063.0,2727.0,0.028349261846024754,0,1,0,0
1901,Clay,Indiana,21474.0,46430.0,57826.0,26865.0,10230.0,0.04709099869058243,0,1,0,0
1902,Washington,Utah,21472.0,49279.0,55881.0,141902.0,46826.0,0.08593728212813533,0,0,1,0
1903,Lamar,Texas,21468.0,40104.0,50524.0,49751.0,19416.0,0.06663802586268272,0,0,0,1
1904,Preston,West Virginia,21457.0,45413.0,52128.0,33666.0,12697.0,0.05996132923948419,0,0,0,1
1905,Cotton,Oklahoma,21452.0,46317.0,56721.0,6166.0,2345.0,0.022701193815854486,0,0,0,1
1906,Lee,North Carolina,21449.0,44819.0,55582.0,58735.0,21204.0,0.08827193639622931,0,0,0,1
1907,Logan,Illinois,21445.0,47133.0,62765.0,30177.0,10963.0,0.034701129749812015,0,1,0,0
1908,Troup,Georgia,21443.0,41161.0,50076.0,67776.0,24441.0,0.07537085289970885,0,0,0,1
1909,Red River,Louisiana,21443.0,39346.0,46024.0,9028.0,3320.0,0.05236537517622603,0,0,0,1
1910,Oxford,Maine,21441.0,40674.0,49920.0,57657.0,22890.0,0.03583689517591579,1,0,0,0
1911,Tallapoosa,Alabama,21434.0,39130.0,46839.0,41428.0,16373.0,0.06441812228550982,0,0,0,1
1912,Harrison,Kentucky,21424.0,36048.0,51177.0,18693.0,7179.0,0.030865819612064537,0,0,0,1
1913,Webster,Nebraska,21423.0,41045.0,49968.0,3762.0,1548.0,0.030227548539118652,0,1,0,0
1914,Daviess,Indiana,21416.0,47165.0,56684.0,31928.0,11160.0,0.04670091184465274,0,1,0,0
1915,Pine,Minnesota,21413.0,43928.0,53869.0,29449.0,11758.0,0.04332635381880328,0,1,0,0
1916,Hernando,Florida,21411.0,41024.0,48461.0,173119.0,70210.0,0.04020582874302865,0,0,0,1
1917,Geary,Kansas,21408.0,46908.0,51712.0,35583.0,12532.0,0.03436137636104782,0,1,0,0
1918,Mitchell,North Carolina,21404.0,37680.0,46432.0,15453.0,6455.0,0.04416211479076032,0,0,0,1
1919,Franklin,North Carolina,21399.0,41696.0,51353.0,61154.0,23313.0,0.05712419163090754,0,0,0,1
1920,Marion,Tennessee,21399.0,41268.0,49631.0,28214.0,11226.0,0.052629371819055804,0,0,0,1
1921,Vernon,Louisiana,21396.0,46572.0,51718.0,52510.0,18148.0,0.04218662558921592,0,0,0,1
1922,Yoakum,Texas,21389.0,49340.0,55545.0,7998.0,2654.0,0.07173252493926176,0,0,0,1
1923,Lafayette,Mississippi,21388.0,43328.0,59882.0,48905.0,15743.0,0.054179266104259285,0,0,0,1
1924,Colfax,New Mexico,21387.0,37734.0,47100.0,13485.0,5574.0,0.03464346828349158,0,0,1,0
1925,Barrow,Georgia,21379.0,53274.0,58892.0,69933.0,23413.0,0.07363452007021512,0,0,0,1
1926,Hill,Montana,21376.0,43726.0,55617.0,16301.0,6139.0,0.012410650469796109,0,0,1,0
1927,Crittenden,Kentucky,21375.0,34261.0,48083.0,9283.0,3794.0,0.028250792749089277,0,0,0,1
1928,Washington,Indiana,21370.0,41986.0,50107.0,28064.0,10631.0,0.0431898133836942,0,1,0,0
1929,Van Buren,Iowa,21368.0,43181.0,54591.0,7517.0,3023.0,0.031061959002565143,0,1,0,0
1930,Lawrence,Ohio,21365.0,41552.0,53015.0,62309.0,24009.0,0.049251691933585695,0,1,0,0
1931,Tazewell,Virginia,21358.0,35693.0,45080.0,44664.0,18294.0,0.03254539199862328,0,0,0,1
1932,Williams,Ohio,21350.0,43089.0,52347.0,37623.0,14947.0,0.07146263292925377,0,1,0,0
1933,Lauderdale,Mississippi,21346.0,36203.0,46954.0,80337.0,29809.0,0.044696406772978,0,0,0,1
1934,Pike,Illinois,21344.0,39845.0,49542.0,16337.0,6708.0,0.03863569062399576,0,1,0,0
1935,Crenshaw,Alabama,21343.0,36275.0,48903.0,13955.0,5601.0,0.06995774385770051,0,0,0,1
1936,Garrard,Kentucky,21341.0,44652.0,55105.0,16896.0,6302.0,0.07058289428774982,0,0,0,1
1937,St. John the Baptist,Louisiana,21335.0,50635.0,56540.0,45139.0,15440.0,0.07683239050883574,0,0,0,1
1938,Baxter,Arkansas,21334.0,35343.0,45499.0,41281.0,18155.0,0.03628197279235264,0,0,0,1
1939,Taos,New Mexico,21333.0,32637.0,44541.0,32899.0,13338.0,0.04467030149912632,0,0,1,0
1940,San Bernardino,California,21332.0,54090.0,59294.0,2056915.0,603879.0,0.08789147804401534,0,0,1,0
1941,Montgomery,Kansas,21332.0,39669.0,52583.0,34869.0,14000.0,0.022894574434222357,0,1,0,0
1942,Bannock,Idaho,21327.0,43534.0,57079.0,83091.0,30271.0,0.04114811151531837,0,0,1,0
1943,Owen,Indiana,21318.0,43950.0,51503.0,21467.0,8552.0,0.045433496990432,0,1,0,0
1944,Gilmer,Georgia,21317.0,39140.0,44624.0,28308.0,11513.0,0.06433972219124957,0,0,0,1
1945,St. Mary,Louisiana,21313.0,41571.0,48754.0,54078.0,20092.0,0.06609044830049703,0,0,0,1
1946,Pleasants,West Virginia,21312.0,41859.0,57604.0,7602.0,2747.0,0.06627996414807814,0,0,0,1
1947,Stokes,North Carolina,21311.0,42703.0,50910.0,47063.0,18969.0,0.046919110106438684,0,0,0,1
1948,Ross,Ohio,21310.0,43264.0,52836.0,77802.0,28308.0,0.04756404636575564,0,1,0,0
1949,Jefferson,Pennsylvania,21300.0,41262.0,51451.0,45015.0,18503.0,0.05537108544798949,1,0,0,0
1950,Jasper,Georgia,21297.0,42192.0,49194.0,13748.0,5132.0,0.06169651123488169,0,0,0,1
1951,Person,North Carolina,21292.0,42317.0,49521.0,39361.0,15320.0,0.06021072602452179,0,0,0,1
1952,Polk,Florida,21285.0,43113.0,50944.0,610295.0,219540.0,0.07355517404260807,0,0,0,1
1953,Garvin,Oklahoma,21285.0,38245.0,47330.0,27410.0,10294.0,0.04779304818486194,0,0,0,1
1954,Clearfield,Pennsylvania,21273.0,41030.0,51031.0,81536.0,32192.0,0.052691587336936574,1,0,0,0
1955,Tangipahoa,Louisiana,21273.0,40654.0,53101.0,122665.0,44418.0,0.06659073396539684,0,0,0,1
1956,Hamblen,Tennessee,21261.0,39596.0,50162.0,62721.0,24315.0,0.05480066980780839,0,0,0,1
1957,San Juan,New Mexico,21260.0,48196.0,57715.0,128476.0,40945.0,0.07142962002700308,0,0,1,0
1958,Curry,New Mexico,21259.0,39871.0,50963.0,49302.0,18027.0,0.05702426311444719,0,0,1,0
1959,Pendleton,West Virginia,21253.0,34175.0,47745.0,7603.0,3274.0,0.060617109632670876,0,0,0,1
1960,Milam,Texas,21248.0,37391.0,49860.0,24503.0,9330.0,0.045451788741650116,0,0,0,1
1961,Chautauqua,Kansas,21245.0,39529.0,45221.0,3614.0,1565.0,0.014841130688940428,0,1,0,0
1962,Brown,Texas,21236.0,39776.0,48865.0,37942.0,13405.0,0.05576558312082354,0,0,0,1
1963,Carroll,Georgia,21227.0,46147.0,54942.0,111160.0,39494.0,0.03784319803056748,0,0,0,1
1964,Fulton,Indiana,21226.0,40168.0,47724.0,20698.0,8221.0,0.06508365113185763,0,1,0,0
1965,Vermilion,Illinois,21225.0,41400.0,51986.0,81147.0,31575.0,0.04448824508101633,0,1,0,0
1966,Pawnee,Oklahoma,21220.0,44375.0,56131.0,16592.0,6341.0,0.04243043531077799,0,0,0,1
1967,New Madrid,Missouri,21215.0,35793.0,45048.0,18695.0,7423.0,0.0427686472326835,0,1,0,0
1968,Allegany,Maryland,21211.0,39293.0,54022.0,74394.0,28433.0,0.05332039169579888,0,0,0,1
1969,Dyer,Tennessee,21208.0,38953.0,47037.0,38239.0,15100.0,0.05365302521124803,0,0,0,1
1970,Whitman,Washington,21208.0,36257.0,63713.0,45512.0,16624.0,0.03563920776347935,0,0,1,0
1971,Brown,Ohio,21206.0,44341.0,51674.0,44604.0,16380.0,0.041398568186662106,0,1,0,0
1972,Wabash,Indiana,21201.0,45286.0,52204.0,32650.0,12703.0,0.056483958212979996,0,1,0,0
1973,Terry,Texas,21201.0,37679.0,45765.0,12644.0,4067.0,0.039100665969393406,0,0,0,1
1974,Modoc,California,21200.0,36212.0,46268.0,9468.0,3983.0,0.048412447442659066,0,0,1,0
1975,Vigo,Indiana,21192.0,40692.0,52203.0,108084.0,39597.0,0.05622120961562224,0,1,0,0
1976,Gates,North Carolina,21187.0,46592.0,53577.0,11982.0,4459.0,0.043093236717254575,0,0,0,1
1977,Jefferson,Florida,21184.0,44170.0,51029.0,14469.0,5347.0,0.04583295590940162,0,0,0,1
1978,Pickens,South Carolina,21182.0,41788.0,54279.0,119483.0,43971.0,0.0550786783340429,0,0,0,1
1979,Hill,Texas,21182.0,40769.0,52184.0,35051.0,13395.0,0.03943324844249371,0,0,0,1
1980,Iberville,Louisiana,21177.0,45368.0,54191.0,33360.0,11192.0,0.053033727997766685,0,0,0,1
1981,Lewis,West Virginia,21175.0,36199.0,44653.0,16411.0,6451.0,0.04748820952428606,0,0,0,1
1982,Phelps,Missouri,21173.0,41964.0,54015.0,44969.0,16699.0,0.06593391899230322,0,1,0,0
1983,Gallia,Ohio,21168.0,39226.0,48918.0,30859.0,11576.0,0.04808199939359675,0,1,0,0
1984,Neosho,Kansas,21163.0,42071.0,49915.0,16477.0,6508.0,0.05690580738412374,0,1,0,0
1985,Smith,Tennessee,21153.0,42383.0,52301.0,19134.0,7263.0,0.05129302863987413,0,0,0,1
1986,Cumberland,Tennessee,21141.0,37188.0,43611.0,56589.0,23764.0,0.0555865557882361,0,0,0,1
1987,Dawes,Nebraska,21137.0,40359.0,62952.0,9172.0,3709.0,0.09935544627154572,0,1,0,0
1988,Jefferson Davis,Louisiana,21132.0,41622.0,51772.0,31498.0,11634.0,0.06085944361536041,0,0,0,1
1989,Lucas,Iowa,21126.0,43288.0,55547.0,8840.0,3734.0,0.04764754321053654,0,1,0,0
1990,Tucker,West Virginia,21126.0,37635.0,49677.0,7061.0,3050.0,0.015440687536553668,0,0,0,1
1991,Shelby,Texas,21126.0,37081.0,44129.0,25677.0,9781.0,0.07029934707211094,0,0,0,1
1992,Eastland,Texas,21125.0,34914.0,44271.0,18465.0,6872.0,0.0202572547447327,0,0,0,1
1993,Jasper,Missouri,21124.0,40399.0,49154.0,116803.0,44849.0,0.0743066533325078,0,1,0,0
1994,Ashland,Wisconsin,21115.0,38550.0,47587.0,16068.0,6775.0,0.03119396887311127,0,1,0,0
1995,Wayne,Indiana,21114.0,38350.0,48417.0,68557.0,28185.0,0.08043488807985448,0,1,0,0
1996,Elkhart,Indiana,21109.0,45693.0,53154.0,198662.0,70130.0,0.07609587276889486,0,1,0,0
1997,Delaware,Oklahoma,21109.0,36588.0,45708.0,41394.0,16589.0,0.06095168747621293,0,0,0,1
1998,Rockingham,North Carolina,21102.0,38567.0,47715.0,92974.0,37693.0,0.0526377707753502,0,0,0,1
1999,Cottle,Texas,21089.0,34639.0,39241.0,1546.0,709.0,0.028054630719116916,0,0,0,1
2000,Onslow,North Carolina,21084.0,45450.0,49819.0,179935.0,60071.0,0.06351414616092671,0,0,0,1
2001,Grenada,Mississippi,21084.0,34129.0,48301.0,21745.0,7941.0,0.0585332003533304,0,0,0,1
2002,Greenwood,South Carolina,21053.0,36540.0,47807.0,69727.0,27004.0,0.06264218586605166,0,0,0,1
2003,Knox,Indiana,21047.0,42119.0,53840.0,38266.0,14738.0,0.035326361821039216,0,1,0,0
